beta,ctprime,yaw,ct,an,dPstar,us,A4,u4,v4
0.09277777777777779,5.6,-0.4363323129985824,1.2825980426260628,0.4719493744843902,0.13394151299788615,1.1260031198883325,1.6311623130928041,0.29339593618535165,0.1355123388216808
0.09277777777777779,5.6,-0.2617993877991494,1.3525660658726044,0.49120661991874964,0.1564268947963855,1.1457983197721968,1.800435143091,0.2729654927877495,0.08751746440180519
0.09277777777777779,5.6,-0.08726646259971647,1.3892024244700454,0.5000293312717689,0.16847706987844646,1.156267330576897,1.8874412554099074,0.26388536788081723,0.03026924228299884
0.09277777777777779,5.6,0.08726646259971647,1.389202424470037,0.5000293312717704,0.16847706987844227,1.1562673305768933,1.887441255409883,0.2638853678808161,-0.03026924228299865
0.09277777777777779,5.6,0.2617993877991494,1.3525660658726044,0.49120661991874964,0.1564268947963855,1.1457983197721968,1.800435143091,0.2729654927877495,-0.08751746440180519
0.09277777777777779,5.6,0.4363323129985824,1.2825980426260624,0.4719493744843903,0.13394151299788618,1.1260031198883327,1.6311623130928041,0.29339593618535165,-0.1355123388216807
0.09277777777777779,5.6,0.6108652381980153,1.1825335157394343,0.4390189431148546,0.10409238254488754,1.0991745835229603,1.3905674408178117,0.33046133974242325,-0.16956833995494489
0.09277777777777779,5.6,0.7853981633974483,1.0503109424075217,0.3875368983687025,0.07095284944167618,1.0685998778230004,1.0972083353788464,0.3947079131810908,-0.18567049743269523
0.09277777777777779,6.7,-0.7853981633974483,1.1119187452910755,0.4238784473997954,0.08003535958359234,1.077065791475705,1.1494457589021607,0.35441381507226677,0.19656132123094075
0.09277777777777779,6.7,-0.6108652381980153,1.2403548145136125,0.47474396911478645,0.115567808708006,1.1095655083855767,1.4521090819710432,0.2963031886398405,0.177859573579351
0.09277777777777779,6.7,-0.4363323129985824,1.338788265425022,0.5067775505073423,0.1473854966772455,1.1378800434821952,1.6988992494894863,0.2631182201480114,0.1414490923931966
0.09277777777777779,6.7,-0.2617993877991494,1.4085323331503976,0.5253185821352032,0.1711086137029939,1.1585409908182782,1.8707426915852647,0.24509358923749497,0.09113874836547683
0.09277777777777779,6.7,-0.08726646259971647,1.4453338599667613,0.5337675888404789,0.18375875921317408,1.1694090466665312,1.9586166492472854,0.23713586638092016,0.0314922865209339
0.09277777777777779,6.7,0.08726646259971647,1.4453338599667613,0.5337675888404789,0.1837587592131742,1.1694090466665314,1.9586166492472856,0.2371358663809203,-0.03149228652093391
0.09277777777777779,6.7,0.2617993877991494,1.4085323331503976,0.5253185821352032,0.1711086137029939,1.1585409908182782,1.8707426915852647,0.24509358923749497,-0.09113874836547683
0.09277777777777779,6.7,0.4363323129985824,1.338788265425022,0.5067775505073423,0.1473854966772455,1.1378800434821952,1.6988992494894863,0.2631182201480114,-0.1414490923931966
0.09277777777777779,6.7,0.6108652381980153,1.2403548145136125,0.47474396911478645,0.115567808708006,1.1095655083855767,1.4521090819710432,0.2963031886398405,-0.177859573579351
0.09277777777777779,6.7,0.7853981633974483,1.1119187452910793,0.4238784473997945,0.08003535958359334,1.0770657914757058,1.1494457589021692,0.3544138150722647,-0.19656132123094133
0.09277777777777779,7.800000000000001,-0.7853981633974483,1.1607601558143426,0.45444449486494537,0.08771620084453517,1.0841736031151024,1.1926377721178054,0.3234561289606087,0.20519534438907092
0.09277777777777779,7.800000000000001,-0.6108652381980153,1.2856578715860465,0.5043776462966679,0.12540901986145053,1.1183997674014527,1.5040732936834103,0.2699270480715011,0.18435576508778093
0.09277777777777779,7.800000000000001,-0.4363323129985824,1.3829192847501626,0.5354040671325617,0.1587012434409294,1.1477815501574589,1.7546212893420434,0.23997595056054954,0.1461117360622015
0.09277777777777779,7.800000000000001,-0.2617993877991494,1.4526208862346752,0.5532289100008172,0.1833339916093629,1.1690457575379083,1.9277242153019027,0.22386383423801956,0.09399148766779751
0.09277777777777779,7.800000000000001,-0.08726646259971647,1.4896288100128332,0.5613203339256045,0.19642303985784104,1.180189001691033,2.0159205506513036,0.21677955371295166,0.032457426338737584
0.09277777777777779,7.800000000000001,0.08726646259971647,1.4896288100128332,0.5613203339256045,0.19642303985784104,1.180189001691033,2.0159205506513036,0.21677955371295166,-0.032457426338737584
0.09277777777777779,7.800000000000001,0.2617993877991494,1.4526208862346752,0.5532289100008172,0.1833339916093629,1.1690457575379083,1.9277242153019027,0.22386383423801956,-0.09399148766779751
0.09277777777777779,7.800000000000001,0.4363323129985824,1.3829192847501626,0.5354040671325617,0.1587012434409294,1.1477815501574589,1.7546212893420434,0.23997595056054954,-0.1461117360622015
0.09277777777777779,7.800000000000001,0.6108652381980153,1.285657871586048,0.5043776462966677,0.1254090198614511,1.1183997674014532,1.5040732936834136,0.26992704807150075,-0.18435576508778106
0.09277777777777779,7.800000000000001,0.7853981633974483,1.1607601558122242,0.4544444948654432,0.08771620084376355,1.0841736031143898,1.192637772112776,0.32345612896146847,-0.2051953443887334
0.09277777777777779,8.9,-0.7853981633974483,1.2003074109881977,0.48064270249734836,0.0945316075021405,1.0904417522294723,1.2307510654979716,0.29838777085110285,0.2121863774547802
0.09277777777777779,8.9,-0.6108652381980153,1.3223149138375958,0.529447673115901,0.13393968767756698,1.12600149882527,1.548447217495275,0.2489293120259616,0.18961216900327613
0.09277777777777779,8.9,-0.4363323129985824,1.418760153218859,0.5594615935910204,0.16835994127747092,1.1561660272448846,1.80120327021162,0.22166481418754688,0.1498984874452099
0.09277777777777779,8.9,-0.2617993877991494,1.4885375365979612,0.576609495292666,0.1936813731773341,1.1778636365686628,1.9748100203619363,0.20709021051679088,0.0963154659553529
0.09277777777777779,8.9,-0.08726646259971647,1.5257708235276952,0.5843714007146577,0.2071027669787211,1.1892037394614225,2.063034843234849,0.20069801910249374,0.03324492234679553
0.09277777777777779,8.9,0.08726646259971647,1.5257708235276952,0.5843714007146577,0.2071027669787211,1.1892037394614225,2.063034843234849,0.20069801910249374,-0.03324492234679553
0.09277777777777779,8.9,0.2617993877991494,1.4885375365979612,0.576609495292666,0.1936813731773341,1.1778636365686628,1.9748100203619363,0.20709021051679088,-0.0963154659553529
0.09277777777777779,8.9,0.4363323129985824,1.4187601532188616,0.55946159359102,0.16835994127747175,1.1561660272448853,1.801203270211628,0.22166481418754527,-0.14989848744521014
0.09277777777777779,8.9,0.6108652381980153,1.3223149138375982,0.5294476731159006,0.13393968767756764,1.1260014988252707,1.548447217495283,0.24892931202595975,-0.18961216900327643
0.09277777777777779,8.9,0.7853981633974483,1.2003074109881935,0.4806427024973492,0.09453160750213911,1.0904417522294712,1.2307510654979619,0.29838777085110474,-0.21218637745477945
0.09277777777777779,10.0,-0.7853981633974483,1.2330663542479348,0.5033982774399721,0.10061829563529118,1.0960093937880422,1.264571492472696,0.2776833478005073,0.21797739518565531
0.09277777777777779,10.0,-0.6108652381980153,1.3527443397966916,0.5510030992137598,0.1414012780875354,1.1326087392278001,1.5867019378045562,0.2317995084013429,0.19397556942866395
0.09277777777777779,10.0,-0.4363323129985824,1.4486288372705975,0.5800449078482548,0.1767057035272804,1.1633621134681393,1.8406975717062632,0.20677409260328855,0.15305425027863975
0.09277777777777779,10.0,-0.2617993877991494,1.5185532218210258,0.596567175628644,0.2025640407766282,1.185380985820492,2.0143773380683707,0.19345242635299126,0.09825762370218952
0.09277777777777779,10.0,-0.08726646259971647,1.556016584283639,0.6040294519156455,0.21624498866492292,1.196866733313132,2.1024735484097183,0.18761889275805635,0.03390394528268273
0.09277777777777779,10.0,0.08726646259971647,1.556016584283639,0.6040294519156455,0.21624498866492292,1.196866733313132,2.1024735484097183,0.18761889275805635,-0.03390394528268273
0.09277777777777779,10.0,0.2617993877991494,1.5185532218210258,0.596567175628644,0.2025640407766282,1.185380985820492,2.0143773380683707,0.19345242635299126,-0.09825762370218952
0.09277777777777779,10.0,0.4363323129985824,1.4486288372705944,0.5800449078482552,0.1767057035272793,1.1633621134681384,1.8406975717062544,0.2067740926032906,-0.1530542502786395
0.09277777777777779,10.0,0.6108652381980153,1.3527443397966916,0.5510030992137598,0.14140127808753555,1.1326087392278001,1.586701937804558,0.23179950840134234,-0.19397556942866398
0.09277777777777779,10.0,0.7853981633974483,1.2330663542479348,0.5033982774399721,0.10061829563529118,1.0960093937880422,1.264571492472696,0.2776833478005073,-0.21797739518565531
0.1366666666666667,0.1,-0.7853981633974483,0.04874210897376895,0.012659035856721556,0.0024058526726644554,1.002402965550944,0.714022394635085,0.9777781430031901,0.008616468946171548
0.1366666666666667,0.1,-0.6108652381980153,0.0649759939844882,0.015961825752718067,0.00374149357287182,1.0037345202518893,0.8303018609731497,0.9708238895155467,0.009317174780242155
0.1366666666666667,0.1,-0.4363323129985824,0.07912949546849027,0.018492806637858236,0.0050716802520739245,1.0050588840979153,0.9219000519702727,0.9649067818962017,0.008360392456826835
0.1366666666666667,0.1,-0.2617993877991494,0.08957840652212873,0.02015385520233415,0.006145862597807951,1.0061270919698049,0.9852543334024308,0.9606237343625216,0.005796149409465904
0.1366666666666667,0.1,-0.08726646259971647,0.09512307560038408,0.020963877340957247,0.006746254240035125,1.0067236505019785,1.0176656094358443,0.958380223904884,0.0020726305766116
0.1366666666666667,0.1,0.08726646259971647,0.09512307560038408,0.020963877340957247,0.006746254240035125,1.0067236505019785,1.0176656094358443,0.958380223904884,-0.0020726305766116
0.1366666666666667,0.1,0.2617993877991494,0.08957840652212873,0.02015385520233415,0.006145862597807951,1.0061270919698049,0.9852543334024308,0.9606237343625216,-0.005796149409465904
0.1366666666666667,0.1,0.4363323129985824,0.07912949546848974,0.018492806637861518,0.005071680252073859,1.0050588840979153,0.9219000519702694,0.9649067818962019,-0.00836039245682678
0.1366666666666667,0.1,0.6108652381980153,0.06497599398448602,0.015961825752734794,0.003741493572871595,1.003734520251889,0.8303018609731351,0.9708238895155474,-0.009317174780241888
0.1366666666666667,0.1,0.7853981633974483,0.048742108973746326,0.012659035856950628,0.002405852672662535,1.002402965550942,0.7140223946348576,0.9777781430031998,-0.008616468946167558
0.1366666666666667,1.2000000000000002,-0.7853981633974483,0.4554341015818309,0.12876132089437273,0.027888205910271843,1.027509811058047,0.7954669334135807,0.7744618313481315,0.08051013540304088
0.1366666666666667,1.2000000000000002,-0.6108652381980153,0.5722185950589721,0.15700336527143477,0.043192581387362296,1.0422980201337464,0.9594569937152247,0.7197221148946154,0.08205277564191123
0.1366666666666667,1.2000000000000002,-0.4363323129985824,0.6666384250574076,0.1776080759161989,0.058679160039458104,1.0570517111659639,1.100032985730394,0.6775616862939142,0.07043339310133036
0.1366666666666667,1.2000000000000002,-0.2617993877991494,0.7333087420429463,0.19070095096005057,0.07123019775708421,1.0688593899640864,1.2027513249998136,0.6499455343789279,0.04744856709522181
0.1366666666666667,1.2000000000000002,-0.08726646259971647,0.7679441899224033,0.19697330927826867,0.0782707735987898,1.0754262165288313,1.257055162202545,0.6363849063897288,0.016732686565359055
0.1366666666666667,1.2000000000000002,0.08726646259971647,0.7679441899224033,0.19697330927826867,0.0782707735987898,1.0754262165288313,1.257055162202545,0.6363849063897288,-0.016732686565359055
0.1366666666666667,1.2000000000000002,0.2617993877991494,0.7333087420429474,0.19070095096005005,0.07123019775708438,1.0688593899640866,1.2027513249998152,0.6499455343789273,-0.047448567095221855
0.1366666666666667,1.2000000000000002,0.4363323129985824,0.6666384250574076,0.1776080759161989,0.058679160039458104,1.0570517111659639,1.100032985730394,0.6775616862939142,-0.07043339310133036
0.1366666666666667,1.2000000000000002,0.6108652381980153,0.5722185950589721,0.15700336527143477,0.043192581387362296,1.0422980201337464,0.9594569937152247,0.7197221148946154,-0.08205277564191123
0.1366666666666667,1.2000000000000002,0.7853981633974483,0.4554341015818309,0.12876132089437273,0.027888205910271843,1.027509811058047,0.7954669334135807,0.7744618313481315,-0.08051013540304088
0.1366666666666667,2.3000000000000003,-0.7853981633974483,0.7089697354547362,0.21482777549473075,0.05075474949539574,1.0495282268670922,0.8742997480771567,0.6350231777693808,0.12532932689900156
0.1366666666666667,2.3000000000000003,-0.6108652381980153,0.8565664810481536,0.25500715730329304,0.07793433715696209,1.0751133309163239,1.0788371003695687,0.5656668739533002,0.12282658742436613
0.1366666666666667,2.3000000000000003,-0.4363323129985824,0.9718791672144209,0.28275668862202863,0.10412975355927748,1.0992085821717863,1.2517730260860715,0.5192979755306824,0.10268347106757507
0.1366666666666667,2.3000000000000003,-0.2617993877991494,1.0524774966139532,0.2996764781534573,0.12480082599822809,1.1178558278308286,1.3765820759130591,0.4914059176941986,0.06810030516642211
0.1366666666666667,2.3000000000000003,-0.08726646259971647,1.0943725794244372,0.30757226133753834,0.13619992093270017,1.1280070220751093,1.4418612273430904,0.4784044602024708,0.02384521375062263
0.1366666666666667,2.3000000000000003,0.08726646259971647,1.0943725794244372,0.30757226133753834,0.13619992093270017,1.1280070220751093,1.4418612273430904,0.4784044602024708,-0.02384521375062263
0.1366666666666667,2.3000000000000003,0.2617993877991494,1.0524774966139545,0.2996764781534568,0.12480082599822857,1.117855827830829,1.3765820759130616,0.4914059176941981,-0.06810030516642222
0.1366666666666667,2.3000000000000003,0.4363323129985824,0.9718791672144209,0.28275668862202863,0.10412975355927748,1.0992085821717863,1.2517730260860715,0.5192979755306824,-0.10268347106757507
0.1366666666666667,2.3000000000000003,0.6108652381980153,0.856566481048149,0.255007157303295,0.077934337156961,1.0751133309163228,1.0788371003695618,0.5656668739533023,-0.12282658742436546
0.1366666666666667,2.3000000000000003,0.7853981633974483,0.7089697354547324,0.21482777549473275,0.05075474949539512,1.0495282268670916,0.8742997480771517,0.6350231777693827,-0.12532932689900092
0.1366666666666667,3.4000000000000004,-0.7853981633974483,0.8783953849317391,0.28117932166158066,0.07089359474247667,1.0685444256019285,0.9450496670908436,0.5378373156566372,0.15527983331206235
0.1366666666666667,3.4000000000000004,-0.6108652381980153,1.0346186801488062,0.32657973744714225,0.10648162687013622,1.1013461098776494,1.1741908149749127,0.46979892674983115,0.14835822388512118
0.1366666666666667,3.4000000000000004,-0.4363323129985824,1.1559465958987254,0.3566405045264982,0.1401296117098129,1.1314854057489037,1.365612006484939,0.4269746588767182,0.12213103525584126
0.1366666666666667,3.4000000000000004,-0.2617993877991494,1.2414937314771766,0.37441110778101483,0.16607778071639817,1.1541904355163135,1.5010479320381496,0.40256706980424606,0.08033055552042753
0.1366666666666667,3.4000000000000004,-0.08726646259971647,1.2864071384482834,0.38254468101966954,0.18012298769805976,1.1662958352835588,1.570703122067141,0.39161169698261306,0.02802944240683263
0.1366666666666667,3.4000000000000004,0.08726646259971647,1.2864071384482818,0.3825446810196699,0.18012298769805932,1.1662958352835584,1.5707031220671372,0.3916116969826144,-0.028029442406832604
0.1366666666666667,3.4000000000000004,0.2617993877991494,1.2414937314771766,0.37441110778101483,0.16607778071639817,1.1541904355163135,1.5010479320381496,0.40256706980424606,-0.08033055552042753
0.1366666666666667,3.4000000000000004,0.4363323129985824,1.1559465958987254,0.35664050452649815,0.14012961170981292,1.1314854057489037,1.3656120064849393,0.42697465887671787,-0.12213103525584129
0.1366666666666667,3.4000000000000004,0.6108652381980153,1.0346186801488062,0.32657973744714225,0.10648162687013622,1.1013461098776494,1.1741908149749127,0.46979892674983115,-0.14835822388512118
0.1366666666666667,3.4000000000000004,0.7853981633974483,0.8783953849317391,0.28117932166158066,0.07089359474247667,1.0685444256019285,0.9450496670908436,0.5378373156566372,-0.15527983331206235
0.1366666666666667,4.5,-0.7853981633974483,0.998737224152457,0.33375439158338516,0.0880024158057818,1.0844375646429238,1.004154284225435,0.46915777293249367,0.1765534659551243
0.1366666666666667,4.5,-0.6108652381980153,1.1563993484850674,0.38115320960461735,0.13027805500284445,1.1227448997905607,1.251453492969,0.4050726745353388,0.16582085432569046
0.1366666666666667,4.5,-0.4363323129985824,1.2801334931459654,0.4115010912305401,0.16880195817519103,1.1565482767075563,1.4515920976080299,0.3674318319599229,0.1352519479174476
0.1366666666666667,4.5,-0.2617993877991494,1.368482620115601,0.4290874261005926,0.19819355963128313,1.1816882496121217,1.5916934239599494,0.3464606886426208,0.0885473412444502
0.1366666666666667,4.5,-0.08726646259971647,1.4152648348578007,0.4370518775210139,0.21413180953386532,1.1950998364527803,1.6637653629600944,0.3370703271426827,0.030837114466685488
0.1366666666666667,4.5,0.08726646259971647,1.4152648348578016,0.43705187752101365,0.21413180953386565,1.1950998364527805,1.6637653629600953,0.33707032714268287,-0.030837114466685512
0.1366666666666667,4.5,0.2617993877991494,1.3684826201155977,0.4290874261005932,0.1981935596312822,1.181688249612121,1.5916934239599463,0.34646068864262086,-0.08854734124445
0.1366666666666667,4.5,0.4363323129985824,1.2801334931459654,0.41150109123054013,0.16880195817519103,1.1565482767075563,1.4515920976080308,0.36743183195992246,-0.1352519479174476
0.1366666666666667,4.5,0.6108652381980153,1.1563993484850674,0.38115320960461735,0.13027805500284445,1.1227448997905607,1.251453492969,0.4050726745353388,-0.16582085432569046
0.1366666666666667,4.5,0.7853981633974483,0.9987372241524594,0.3337543915833844,0.08800241580578248,1.0844375646429245,1.0041542842254394,0.4691577729324922,-0.17655346595512472
0.1366666666666667,5.6,-0.7853981633974483,1.0883819363999994,0.3765356189576094,0.10297762123437455,1.0981599348314044,1.0554922652874401,0.4176779936339886,0.19240056193741498
0.1366666666666667,5.6,-0.6108652381980153,1.245677606242698,0.42423628002576835,0.1498948120985917,1.1400831654739867,1.3127435307629538,0.35927659683027613,0.17862283055778133
0.1366666666666667,5.6,-0.4363323129985824,1.370658959505382,0.4541227693230798,0.19218025412648593,1.1765885042190136,1.5186650088936064,0.3257682122531183,0.14481637672676642
0.1366666666666667,5.6,-0.2617993877991494,1.4609983931781356,0.4712053196214937,0.22421680978517647,1.2035088780492365,1.661695918855322,0.3073826158172301,0.09453355225450301
0.1366666666666667,5.6,-0.08726646259971647,1.5092322308067605,0.4788775342508037,0.24149950587918895,1.2177844685099006,1.7348589869623228,0.29924013487022416,0.03288456401364592
0.1366666666666667,5.6,0.08726646259971647,1.5092322308067594,0.4788775342508039,0.2414995058791884,1.2177844685099002,1.7348589869623214,0.2992401348702239,-0.03288456401364588
0.1366666666666667,5.6,0.2617993877991494,1.4609983931781332,0.47120531962149415,0.22421680978517539,1.2035088780492356,1.6616959188553169,0.307382615817231,-0.09453355225450284
0.1366666666666667,5.6,0.4363323129985824,1.370658959505382,0.4541227693230798,0.19218025412648593,1.1765885042190136,1.5186650088936064,0.3257682122531183,-0.14481637672676642
0.1366666666666667,5.6,0.6108652381980153,1.245677606242698,0.42423628002576835,0.1498948120985917,1.1400831654739867,1.3127435307629538,0.35927659683027613,-0.17862283055778133
0.1366666666666667,5.6,0.7853981633974483,1.0883819363999994,0.3765356189576094,0.10297762123437455,1.0981599348314044,1.0554922652874401,0.4176779936339886,-0.19240056193741498
0.1366666666666667,6.7,-0.7853981633974483,1.1578874868765052,0.4120900955214044,0.11608868653717697,1.1100348521890515,1.0998286608513013,0.37798167567453206,0.20468752345535718
0.1366666666666667,6.7,-0.6108652381980153,1.314385578676982,0.45929613752985765,0.16652241313050317,1.1545756043936481,1.3632365659522634,0.3249022842813962,0.18847514905237847
0.1366666666666667,6.7,-0.4363323129985824,1.4402657606865907,0.48842630466246895,0.21175147173349898,1.1931064258766353,1.5728832156014347,0.2947728216855198,0.15217065305811037
0.1366666666666667,6.7,-0.2617993877991494,1.5322848636810158,0.5049049590424552,0.245744856352522,1.2212656192296931,1.7172691831851081,0.2784799793344404,0.09914612631081406
0.1366666666666667,6.7,-0.08726646259971647,1.5817459400650862,0.5122618385620615,0.2640186809500791,1.2361380836662677,1.790836992789676,0.2713156876270235,0.034464560560431325
0.1366666666666667,6.7,0.08726646259971647,1.5817459400650853,0.5122618385620616,0.26401868095007863,1.2361380836662672,1.790836992789675,0.2713156876270232,-0.0344645605604313
0.1366666666666667,6.7,0.2617993877991494,1.5322848636810167,0.5049049590424551,0.24574485635252205,1.2212656192296931,1.7172691831851086,0.2784799793344403,-0.09914612631081408
0.1366666666666667,6.7,0.4363323129985824,1.4402657606865912,0.48842630466246884,0.21175147173349917,1.1931064258766355,1.572883215601435,0.29477282168552005,-0.1521706530581104
0.1366666666666667,6.7,0.6108652381980153,1.314385578676982,0.45929613752985765,0.16652241313050314,1.154575604393648,1.3632365659522632,0.3249022842813964,-0.1884751490523785
0.1366666666666667,6.7,0.7853981633974483,1.1578874868765052,0.4120900955214044,0.11608868653717697,1.1100348521890515,1.0998286608513013,0.37798167567453206,-0.20468752345535718
0.1366666666666667,7.800000000000001,-0.7853981633974483,1.2137982989912484,0.4421197860878385,0.12730402585740766,1.1200928763789235,1.1366997085196218,0.3470405414815133,0.21457125205230135
0.1366666666666667,7.800000000000001,-0.6108652381980153,1.369229631154558,0.4885227473478312,0.18088275469503004,1.166947089370918,1.4058406937273542,0.29802639729198144,0.19633946309635358
0.1366666666666667,7.800000000000001,-0.4363323129985824,1.495946023637154,0.516791073002215,0.22838142970825964,1.2069643157136263,1.617536682729417,0.27074255430131866,0.1580535270415068
0.1366666666666667,7.800000000000001,-0.2617993877991494,1.5894547806631154,0.532659941038665,0.2638720657702864,1.2360194705374887,1.762421725453642,0.2561338335102763,0.10284529214100524
0.1366666666666667,7.800000000000001,-0.08726646259971647,1.6399875418991456,0.5397129597929204,0.28290579404221733,1.2513239341131621,1.8360482540797463,0.24974044556615715,0.03573358307778127
0.1366666666666667,7.800000000000001,0.08726646259971647,1.6399875418991474,0.5397129597929202,0.2829057940422179,1.2513239341131626,1.8360482540797485,0.2497404455661568,-0.035733583077781295
0.1366666666666667,7.800000000000001,0.2617993877991494,1.5894547806631159,0.5326599410386649,0.2638720657702866,1.2360194705374887,1.7624217254536425,0.2561338335102762,-0.10284529214100527
0.1366666666666667,7.800000000000001,0.4363323129985824,1.495946023637154,0.516791073002215,0.22838142970825964,1.2069643157136263,1.617536682729417,0.27074255430131866,-0.1580535270415068
0.1366666666666667,7.800000000000001,0.6108652381980153,1.369229631154558,0.4885227473478312,0.18088275469503004,1.166947089370918,1.4058406937273542,0.29802639729198144,-0.19633946309635358
0.1366666666666667,7.800000000000001,0.7853981633974483,1.2137982989912475,0.44211978608783875,0.12730402585740724,1.120092876378923,1.1366997085196195,0.34704054148151386,-0.21457125205230107
0.1366666666666667,8.9,-0.7853981633974483,1.2597363351229232,0.4679409648530009,0.1372992736130546,1.1289811987921923,1.1691845908152623,0.3217819963594247,0.22269202626802279
0.1366666666666667,8.9,-0.6108652381980153,1.4142883248699896,0.5133581489770822,0.19341524288322995,1.1776376716829418,1.4422275624545138,0.27640136513633373,0.20280061433844077
0.1366666666666667,8.9,-0.4363323129985824,1.5418274129745917,0.5407521131301601,0.24270262259873412,1.2187720234720052,1.6549369370498745,0.25150199185365457,0.1629011052938841
0.1366666666666667,8.9,-0.2617993877991494,1.6366824747057271,0.5560404171834573,0.2793728345074825,1.2484973644405366,1.7998479526014863,0.2382601409474327,0.10590114880984375
0.1366666666666667,8.9,-0.08726646259971647,1.6881662395663435,0.5628118558112721,0.2990084645629029,1.2641269434378006,1.8733567028711442,0.23248349376139368,0.03678334562272879
0.1366666666666667,8.9,0.08726646259971647,1.6881662395663424,0.5628118558112722,0.2990084645629028,1.2641269434378006,1.8733567028711435,0.23248349376139388,-0.03678334562272878
0.1366666666666667,8.9,0.2617993877991494,1.6366824747057283,0.5560404171834572,0.27937283450748296,1.2484973644405368,1.7998479526014879,0.23826014094743278,-0.10590114880984379
0.1366666666666667,8.9,0.4363323129985824,1.5418274129745917,0.5407521131301601,0.24270262259873412,1.2187720234720052,1.6549369370498745,0.25150199185365457,-0.1629011052938841
0.1366666666666667,8.9,0.6108652381980153,1.4142883248699907,0.513358148977082,0.19341524288323061,1.1776376716829422,1.4422275624545176,0.27640136513633295,-0.20280061433844102
0.1366666666666667,8.9,0.7853981633974483,1.2597363351229232,0.4679409648530009,0.1372992736130546,1.1289811987921923,1.1691845908152623,0.3217819963594247,-0.22269202626802279
0.1366666666666667,10.0,-0.7853981633974483,1.298276829190519,0.49043610230109147,0.1462640563963272,1.1368940640152876,1.1979831838697863,0.30076890257083067,0.22950508744449064
0.1366666666666667,10.0,-0.6108652381980153,1.452162985819896,0.5347962981178929,0.20444943182018033,1.1869704561022243,1.4736247745856002,0.25859538345283883,0.20823161760385095
0.1366666666666667,10.0,-0.4363323129985824,1.5805120669781416,0.5613448863950873,0.25518003250581206,1.2289670723816208,1.686721649876407,0.23569777802258698,0.16698831560099525
0.1366666666666667,10.0,-0.2617993877991494,1.6765932992341375,0.5760934911727734,0.2928052172043728,1.2592102423379117,1.8314039046551032,0.2235783399646779,0.10848356918325858
0.1366666666666667,10.0,-0.08726646259971647,1.7289293760330724,0.5826077310494376,0.3129311515829769,1.2750930566440555,1.9047080361213455,0.21830325464988926,0.037671530981056654
0.1366666666666667,10.0,0.08726646259971647,1.7289293760330724,0.5826077310494376,0.31293115158297696,1.2750930566440555,1.9047080361213464,0.2183032546498885,-0.03767153098105666
0.1366666666666667,10.0,0.2617993877991494,1.6765932992341344,0.5760934911727739,0.29280521720437136,1.2592102423379106,1.8314039046550983,0.22357833996467844,-0.10848356918325834
0.1366666666666667,10.0,0.4363323129985824,1.5805120669781416,0.5613448863950873,0.25518003250581206,1.2289670723816208,1.686721649876407,0.23569777802258698,-0.16698831560099525
0.1366666666666667,10.0,0.6108652381980153,1.452162985819896,0.5347962981178929,0.20444943182018033,1.1869704561022243,1.4736247745856002,0.25859538345283883,-0.20823161760385095
0.1366666666666667,10.0,0.7853981633974483,1.298276829190519,0.49043610230109147,0.1462640563963271,1.1368940640152876,1.1979831838697854,0.30076890257083094,-0.22950508744449066
0.18055555555555558,0.1,-0.7853981633974483,0.048779719828124415,0.012278178553046285,0.00317858258816279,1.003173546888629,0.713736289836771,0.9785474100692603,0.00862311767275643
0.18055555555555558,0.1,-0.6108652381980153,0.06505390554790125,0.015372031130993172,0.004943124867852081,1.0049309676468556,0.8297783778766433,0.9720185956417817,0.009328346828818087
0.18055555555555558,0.1,-0.4363323129985824,0.07925812398030249,0.017695388782754198,0.0067003638024591364,1.0066780655228782,0.9211053257089419,0.9665239072401788,0.008373982646347347
0.18055555555555558,0.1,-0.2617993877991494,0.08975494226431242,0.019188819467792596,0.008119330197969992,1.0080866333783127,0.9842193370145347,0.9625810166096305,0.005807572112530428
0.18055555555555558,0.1,-0.08726646259971647,0.09532892679888305,0.019905107729335843,0.008912399601640692,1.008873034233427,1.0164889529440198,0.9605272467471598,0.0020771158551233845
0.18055555555555558,0.1,0.08726646259971647,0.09532892679888365,0.019905107729332832,0.008912399601640749,1.008873034233427,1.0164889529440233,0.9605272467471596,-0.002077115855123397
0.18055555555555558,0.1,0.2617993877991494,0.08975494226431242,0.019188819467792596,0.008119330197969992,1.0080866333783127,0.9842193370145347,0.9625810166096305,-0.005807572112530428
0.18055555555555558,0.1,0.4363323129985824,0.07925812398030249,0.017695388782754198,0.0067003638024591364,1.0066780655228782,0.9211053257089419,0.9665239072401788,-0.008373982646347347
0.18055555555555558,0.1,0.6108652381980153,0.06505390554790443,0.015372031130969226,0.004943124867852479,1.0049309676468559,0.8297783778766646,0.9720185956417804,-0.009328346828818538
0.18055555555555558,0.1,0.7853981633974483,0.048779719828124415,0.012278178553046285,0.00317858258816279,1.003173546888629,0.713736289836771,0.9785474100692603,-0.00862311767275643
0.18055555555555558,1.2000000000000002,-0.7853981633974483,0.4594281606476888,0.12494937227639151,0.036761285186553916,1.036109342865471,0.7902104589790562,0.7830246052964959,0.08121619196547993
0.18055555555555558,1.2000000000000002,-0.6108652381980153,0.5800384518616212,0.15126277601373117,0.056819825280045054,1.0552912633768279,0.9490018563416196,0.7326063984244711,0.08317409704194897
